Timestamp, pH
2025-01-05 14:31:32, 19.73
2025-01-05 14:31:34, 19.79
2025-01-05 14:31:35, 19.74
2025-01-05 14:31:37, 19.74
2025-01-05 14:31:38, 19.61
2025-01-05 14:31:40, 19.76
2025-01-05 14:31:41, 19.68
2025-01-05 14:31:43, 19.78
2025-01-05 14:31:44, 19.67
2025-01-05 14:31:46, 19.69
2025-01-05 14:31:47, 19.60
2025-01-05 14:31:49, 19.74
2025-01-05 14:31:50, 19.75
2025-01-05 14:31:52, 19.75
2025-01-05 14:31:53, 19.69
2025-01-05 14:31:55, 19.66
2025-01-05 14:31:56, 19.71
2025-01-05 14:31:58, 19.79
2025-01-05 14:31:59, 19.72
2025-01-05 14:32:00, 19.82
2025-01-05 14:32:02, 19.65
2025-01-05 14:32:03, 19.71
2025-01-05 14:32:05, 19.67
2025-01-05 14:32:06, 19.73
2025-01-05 14:32:08, 19.73
2025-01-05 14:32:09, 19.63
2025-01-05 14:32:11, 19.83
2025-01-05 14:32:12, 19.72
2025-01-05 14:32:14, 19.78
2025-01-05 14:32:15, 19.73
2025-01-05 14:32:17, 19.72
2025-01-05 14:32:18, 19.74
2025-01-05 14:32:20, 19.75
2025-01-05 14:32:21, 19.58
2025-01-05 14:32:23, 19.67
2025-01-05 14:32:24, 19.77
2025-01-05 14:32:26, 19.80
2025-01-05 14:32:27, 19.74
2025-01-05 14:32:29, 19.75
2025-01-05 14:32:30, 19.72
2025-01-05 14:32:32, 19.79
2025-01-05 14:32:33, 19.70
2025-01-05 14:32:35, 19.63
2025-01-05 14:32:36, 19.76
2025-01-05 14:32:38, 19.61
2025-01-05 14:32:39, 19.68
2025-01-05 14:32:41, 19.73
2025-01-05 14:32:42, 19.61
2025-01-05 14:32:44, 19.74
2025-01-05 14:32:45, 19.62
2025-01-05 14:32:47, 19.61
2025-01-05 14:32:48, 19.71
2025-01-05 14:32:50, 19.65
2025-01-05 14:32:51, 19.83
2025-01-05 14:32:53, 19.79
2025-01-05 14:32:54, 19.81
2025-01-05 14:32:56, 19.76
2025-01-05 14:34:04, 19.72
2025-01-05 14:34:06, 19.85
2025-01-05 14:34:07, 19.80
2025-01-05 14:34:09, 19.78
2025-01-05 14:34:10, 19.69
2025-01-05 14:34:12, 19.79
2025-01-05 14:34:13, 19.77
2025-01-05 14:34:15, 19.68
2025-01-05 14:34:16, 19.83
2025-01-05 14:34:18, 19.81
2025-01-05 14:34:19, 19.76
2025-01-05 14:34:21, 19.80
2025-01-05 14:34:22, 19.83
2025-01-05 14:34:24, 19.64
2025-01-05 14:34:25, 19.79
2025-01-05 14:34:27, 19.81
2025-01-05 14:34:28, 19.74
2025-01-05 14:34:30, 19.66
2025-01-05 14:34:31, 19.64
2025-01-05 14:34:33, 19.68
2025-01-05 14:34:34, 19.76
2025-01-05 14:34:36, 19.68
2025-01-05 14:34:37, 19.86
2025-01-05 14:34:39, 19.81
2025-01-05 14:34:40, 19.75
2025-01-05 14:34:42, 19.79
2025-01-05 14:34:43, 19.77
2025-01-05 14:34:54, 19.78
2025-01-05 14:34:56, 19.79
2025-01-05 14:34:57, 19.77
2025-01-05 14:34:59, 19.68
2025-01-05 14:35:00, 19.80
2025-01-05 14:35:02, 19.76
2025-01-05 14:35:03, 19.74
2025-01-05 14:35:05, 19.79
2025-01-05 14:35:06, 19.85
2025-01-05 14:35:08, 19.70
2025-01-05 14:35:09, 19.77
2025-01-05 14:35:11, 19.68
2025-01-05 14:35:12, 19.68
2025-01-05 14:35:14, 19.81
2025-01-05 14:35:15, 19.82
2025-01-05 14:35:17, 19.86
2025-01-05 14:35:18, 19.79
2025-01-05 14:35:20, 19.83
2025-01-05 14:35:21, 19.72
2025-01-05 14:35:23, 19.81
2025-01-05 14:35:24, 19.78
2025-01-05 14:35:26, 19.71
2025-01-05 14:35:27, 19.80
2025-01-05 14:35:29, 19.78
2025-01-05 14:35:30, 19.80
2025-01-05 14:35:32, 19.78
2025-01-05 14:35:33, 19.71
2025-01-05 14:35:35, 19.69
2025-01-05 14:35:36, 19.75
2025-01-05 14:35:38, 19.60
2025-01-05 14:35:39, 19.75
2025-01-05 14:35:41, 19.77
2025-01-05 14:35:42, 19.82
2025-01-05 14:35:44, 19.64
2025-01-05 14:35:45, 19.78
2025-01-05 14:35:47, 19.84
2025-01-05 14:35:48, 19.66
2025-01-05 14:35:50, 19.76
2025-01-05 14:35:51, 19.84
2025-01-05 14:36:12, 19.81
2025-01-05 14:36:17, 19.85
2025-01-05 14:36:22, 19.93
2025-01-05 14:36:27, 19.85
2025-01-05 14:36:32, 19.84
2025-01-05 14:36:37, 19.82
2025-01-05 14:36:42, 19.83
2025-01-05 14:36:47, 19.82
2025-01-05 14:36:52, 19.81
2025-01-05 14:36:57, 19.86
2025-01-05 14:37:02, 19.79
2025-01-05 14:37:07, 19.76
2025-01-05 14:37:12, 19.75
2025-01-05 14:37:17, 19.76
2025-01-05 14:37:22, 19.69
2025-01-05 14:37:27, 19.68
2025-01-05 14:37:32, 19.71
2025-01-05 14:37:37, 19.76
2025-01-05 14:37:43, 19.91
2025-01-05 14:37:48, 19.81
2025-01-05 14:37:53, 19.74
2025-01-05 14:37:58, 19.85
2025-01-05 14:38:03, 19.84
2025-01-05 14:38:08, 19.71
2025-01-05 14:38:13, 19.80
2025-01-05 14:38:18, 19.77
2025-01-05 14:38:23, 19.79
2025-01-05 14:38:28, 19.83
2025-01-05 14:38:33, 19.78
2025-01-05 14:38:38, 19.86
2025-01-05 14:38:43, 19.82
2025-01-05 14:38:48, 19.74
2025-01-05 14:38:53, 19.77
2025-01-05 14:38:58, 19.81
2025-01-05 14:39:03, 19.73
2025-01-05 14:39:08, 19.80
2025-01-05 14:39:13, 19.70
2025-01-05 14:39:18, 19.85
2025-01-05 14:51:44, 19.42
2025-01-05 14:51:49, 19.42
2025-01-05 14:51:54, 19.59
2025-01-05 14:51:59, 19.40
2025-01-05 14:52:04, 19.45
2025-01-05 14:52:09, 19.43
2025-01-05 14:52:14, 19.49
2025-01-05 14:52:19, 19.59
2025-01-05 14:52:24, 19.47
2025-01-05 14:52:29, 19.48
2025-01-05 14:52:34, 19.53
2025-01-05 14:52:39, 19.59
2025-01-05 14:52:44, 19.44
2025-01-05 14:52:49, 19.50
2025-01-05 14:52:54, 19.46
2025-01-05 14:52:59, 19.54
2025-01-05 14:53:04, 19.49
2025-01-05 14:53:09, 19.39
2025-01-05 14:53:14, 19.53
2025-01-05 14:53:19, 19.57
2025-01-05 14:53:24, 19.46
2025-01-05 14:53:29, 19.60
2025-01-05 14:53:34, 19.49
2025-01-05 14:53:39, 19.60
2025-01-05 14:53:44, 19.44
2025-01-05 14:53:49, 19.59
2025-01-05 14:53:54, 19.55
2025-01-05 14:53:59, 19.60
2025-01-05 14:54:04, 19.52
2025-01-05 14:54:09, 19.49
2025-01-05 14:54:14, 19.58
2025-01-05 14:54:19, 19.48
2025-01-05 14:54:24, 19.59
2025-01-05 14:54:29, 19.48
2025-01-05 14:54:34, 19.55
2025-01-05 14:54:39, 19.62
2025-01-05 14:54:44, 19.44
2025-01-05 14:54:49, 19.48
2025-01-05 14:54:54, 19.55
2025-01-05 14:54:59, 19.48
2025-01-05 14:55:04, 19.58
2025-01-05 14:55:09, 19.56
2025-01-05 14:55:14, 19.39
2025-01-05 14:55:19, 19.52
2025-01-05 14:55:24, 19.60
2025-01-05 14:55:29, 19.50
2025-01-05 14:55:34, 19.47
2025-01-05 14:55:39, 19.52
2025-01-05 14:55:44, 19.53
2025-01-05 14:55:49, 19.55
2025-01-05 14:55:54, 19.49
2025-01-05 14:55:59, 19.64
2025-01-05 14:56:04, 19.53
2025-01-05 14:56:09, 19.48
2025-01-05 14:56:14, 19.44
2025-01-05 14:56:19, 19.54
2025-01-05 14:56:24, 19.61
2025-01-05 14:56:29, 19.62
2025-01-05 14:56:34, 19.57
2025-01-05 14:56:39, 19.58
2025-01-05 14:56:44, 19.53
2025-01-05 14:56:49, 19.66
2025-01-05 14:56:54, 19.54
2025-01-05 14:56:59, 19.63
2025-01-05 14:57:04, 19.48
2025-01-05 14:57:09, 19.57
2025-01-05 14:57:14, 19.52
2025-01-05 14:57:20, 19.51
2025-01-05 14:57:25, 19.51
2025-01-05 14:57:30, 19.51
2025-01-05 14:57:35, 19.62
2025-01-05 14:57:40, 19.62
2025-01-05 14:57:45, 19.52
2025-01-05 14:57:50, 19.57
2025-01-05 14:57:55, 19.69
2025-01-05 14:58:00, 19.57
2025-01-05 14:58:05, 19.57
2025-01-05 14:58:10, 19.49
2025-01-05 14:58:15, 19.62
2025-01-05 14:58:20, 19.70
2025-01-05 14:58:25, 19.57
2025-01-05 14:58:30, 19.64
2025-01-05 14:58:35, 19.50
2025-01-05 14:58:40, 19.56
2025-01-05 14:58:45, 19.64
2025-01-05 14:58:50, 19.63
2025-01-05 14:58:55, 19.71
2025-01-05 14:59:00, 19.60
2025-01-05 14:59:05, 19.49
2025-01-05 14:59:10, 19.68
2025-01-05 14:59:15, 19.53
2025-01-05 14:59:20, 19.70
2025-01-05 14:59:25, 19.60
2025-01-05 14:59:30, 19.63
2025-01-05 14:59:35, 19.51
2025-01-05 14:59:40, 19.49
2025-01-05 14:59:45, 19.67
2025-01-05 14:59:50, 19.48
2025-01-05 14:59:55, 19.46
2025-01-05 15:00:00, 19.62
2025-01-05 15:00:05, 19.69
2025-01-05 15:00:10, 19.53
2025-01-05 15:00:15, 19.57
2025-01-05 15:00:20, 19.43
2025-01-05 15:00:25, 19.52
2025-01-05 15:00:30, 19.74
2025-01-05 15:00:35, 19.64
2025-01-05 15:00:40, 19.71
2025-01-05 15:00:45, 19.67
2025-01-05 15:00:50, 19.62
2025-01-05 15:00:55, 19.68
2025-01-05 15:01:00, 19.73
2025-01-05 15:01:05, 19.58
2025-01-05 15:01:10, 19.68
2025-01-05 15:01:15, 19.55
2025-01-05 15:01:20, 19.59
2025-01-05 15:01:25, 19.47
2025-01-05 15:01:30, 19.65
2025-01-05 15:01:35, 19.60
2025-01-05 15:01:40, 19.54
2025-01-05 15:01:45, 19.67
2025-01-05 15:01:50, 19.62
2025-01-05 15:01:55, 19.53
2025-01-05 15:02:00, 19.61
2025-01-05 15:02:05, 19.62
2025-01-05 15:02:10, 19.50
2025-01-05 15:02:15, 19.58
2025-01-05 15:02:20, 19.70
2025-01-05 15:02:25, 19.60
2025-01-05 15:02:30, 19.57
2025-01-05 15:02:35, 19.63
2025-01-05 15:02:40, 19.52
2025-01-05 15:02:45, 19.63
2025-01-05 15:02:50, 19.60
2025-01-05 15:02:55, 19.58
2025-01-05 15:03:00, 19.56
2025-01-05 15:03:06, 19.60
2025-01-05 15:03:11, 19.71
2025-01-05 15:03:16, 19.58
2025-01-05 15:03:21, 19.62
2025-01-05 15:03:26, 19.57
2025-01-05 15:03:31, 19.66
2025-01-05 15:03:36, 19.66
2025-01-05 15:03:41, 19.61
2025-01-05 15:03:46, 19.60
2025-01-05 15:03:51, 19.74
2025-01-05 15:03:56, 19.54
2025-01-05 15:04:01, 19.62
2025-01-05 15:04:06, 19.61
2025-01-05 15:04:11, 19.64
2025-01-05 15:04:16, 19.69
2025-01-05 15:04:21, 19.59
2025-01-05 15:04:26, 19.61
2025-01-05 15:04:31, 19.63
2025-01-05 15:04:36, 19.59
2025-01-05 15:04:41, 19.64
2025-01-05 15:04:46, 19.74
2025-01-05 15:04:51, 19.68
2025-01-05 15:04:56, 19.57
2025-01-05 15:05:01, 19.56
2025-01-05 15:05:06, 19.61
2025-01-05 15:05:11, 19.59
2025-01-05 15:05:16, 19.60
2025-01-05 15:05:21, 19.61
2025-01-05 15:05:26, 19.71
2025-01-05 15:05:31, 19.57
2025-01-05 15:05:36, 19.60
2025-01-05 15:05:41, 19.76
2025-01-06 20:13:02, 8.40
2025-01-06 20:13:07, 8.40
2025-01-06 20:13:12, 8.38
2025-01-06 20:13:17, 8.38
2025-01-06 20:13:22, 8.39
2025-01-06 20:13:27, 8.38
2025-01-06 20:13:32, 8.39
2025-01-06 20:13:37, 8.38
2025-01-06 20:13:42, 8.38
2025-01-06 20:13:47, 8.39
2025-01-06 20:13:52, 8.38
2025-01-06 20:13:57, 8.38
2025-01-06 20:14:02, 8.39
2025-01-06 20:14:07, 8.38
2025-01-06 20:14:12, 8.38
2025-01-06 20:14:17, 8.38
2025-01-06 20:14:22, 8.40
2025-01-06 20:14:27, 8.39
2025-01-06 20:14:32, 8.38
2025-01-06 20:14:37, 8.37
2025-01-06 20:14:42, 8.39
2025-01-06 20:14:47, 8.35
2025-01-06 20:14:52, 8.38
2025-01-06 20:14:57, 8.38
2025-01-06 20:15:02, 8.38
2025-01-06 20:15:07, 8.38
2025-01-06 20:15:12, 8.38
2025-01-06 20:15:17, 8.39
2025-01-06 20:15:22, 8.37
2025-01-06 20:15:27, 8.39
2025-01-06 20:15:32, 8.38
2025-01-06 20:15:37, 8.38
2025-01-06 20:15:42, 8.39
2025-01-06 20:15:47, 8.39
2025-01-06 20:15:52, 8.38
2025-01-06 20:15:57, 8.39
2025-01-06 20:16:02, 8.38
2025-01-06 20:16:07, 8.38
2025-01-06 20:20:12, 8.39
2025-01-06 20:20:17, 8.38
2025-01-06 20:20:22, 8.38
2025-01-06 20:20:27, 8.37
2025-01-06 20:20:32, 8.38
2025-01-06 20:20:37, 8.38
2025-01-06 20:20:42, 8.37
2025-01-06 20:20:47, 8.37
2025-01-06 20:20:52, 8.37
2025-01-06 20:20:57, 8.38
2025-01-06 20:21:02, 8.38
2025-01-06 20:21:07, 8.38
2025-01-06 20:21:12, 8.38
2025-01-06 20:21:17, 8.38
2025-01-06 20:21:23, 8.38
2025-01-06 20:21:28, 8.39
2025-01-06 20:21:33, 8.39
2025-01-06 20:21:38, 8.38
2025-01-06 20:21:43, 8.37
2025-01-06 20:21:48, 8.39
2025-01-06 20:21:53, 8.38
2025-01-06 20:21:58, 8.37
2025-01-06 20:22:22, 8.37
2025-01-06 20:22:27, 8.37
2025-01-06 20:22:32, 8.39
2025-01-06 20:22:37, 8.38
2025-01-06 20:22:42, 8.37
2025-01-06 20:22:47, 8.38
2025-01-06 20:22:52, 8.38
2025-01-06 20:22:57, 8.38
2025-01-06 20:23:02, 8.38
2025-01-06 20:23:07, 8.37
2025-01-06 20:23:12, 8.38
2025-01-06 20:23:17, 8.38
2025-01-06 20:23:22, 8.38
2025-01-06 20:23:27, 8.38
2025-01-06 20:23:32, 8.38
2025-01-06 20:23:37, 8.39
2025-01-06 20:23:42, 8.38
2025-01-06 20:23:47, 8.37
2025-01-06 20:23:52, 8.38
2025-01-06 20:23:57, 8.37
2025-01-06 20:24:02, 8.38
2025-01-06 20:24:07, 8.39
2025-01-06 20:24:12, 8.38
2025-01-06 20:24:17, 8.38
2025-01-06 20:24:22, 8.38
2025-01-06 20:24:27, 8.38
2025-01-06 20:24:32, 8.36
2025-01-06 20:24:37, 8.38
2025-01-06 20:24:42, 8.38
2025-01-06 20:24:47, 8.38
2025-01-06 20:24:52, 8.38
2025-01-06 20:24:57, 8.39
2025-01-06 20:25:02, 8.37
2025-01-06 20:25:07, 8.38
2025-01-06 20:25:12, 8.39
2025-01-06 20:25:17, 8.37
2025-01-06 20:25:22, 8.38
2025-01-06 20:25:27, 8.38
2025-01-06 20:25:32, 8.39
2025-01-06 20:25:37, 8.36
2025-01-06 20:25:42, 8.38
2025-01-06 20:25:47, 8.38
2025-01-06 20:25:52, 8.39
2025-01-06 20:25:57, 8.38
2025-01-06 20:26:02, 8.38
2025-01-06 20:26:07, 8.38
2025-01-06 20:26:12, 8.39
2025-01-06 20:26:17, 8.38
2025-01-06 20:26:22, 8.38
2025-01-06 20:26:27, 8.38
2025-01-06 20:26:32, 8.39
2025-01-06 20:26:37, 8.38
2025-01-06 20:26:43, 8.38
2025-01-06 20:26:48, 8.39
2025-01-06 20:26:53, 8.37
2025-01-06 20:26:58, 8.39
2025-01-06 20:27:03, 8.38
2025-01-06 20:27:08, 8.38
2025-01-06 20:27:13, 8.38
2025-01-06 20:27:18, 8.38
2025-01-06 20:27:23, 8.38
2025-01-06 20:27:28, 8.37
2025-01-06 20:28:15, 8.39
2025-01-06 20:28:17, 8.38
2025-01-06 20:28:18, 8.37
2025-01-06 20:28:20, 8.39
2025-01-06 20:28:21, 8.38
2025-01-06 20:28:23, 8.39
2025-01-06 20:28:24, 8.38
2025-01-06 20:28:26, 8.38
2025-01-06 20:28:27, 8.38
2025-01-06 20:28:29, 8.38
2025-01-06 20:28:30, 8.39
2025-01-06 20:28:32, 8.38
2025-01-06 20:28:33, 8.38
2025-01-06 20:28:35, 8.38
2025-01-06 20:28:36, 8.38
2025-01-06 20:28:38, 8.40
2025-01-06 20:28:39, 8.40
2025-01-06 20:28:41, 8.38
2025-01-06 20:28:42, 8.35
2025-01-06 20:28:44, 8.36
2025-01-06 20:28:45, 8.38
2025-01-06 20:28:47, 8.36
2025-01-06 20:28:48, 8.38
2025-01-06 20:28:50, 8.37
2025-01-06 20:28:51, 8.40
2025-01-06 20:28:53, 8.39
2025-01-06 20:28:54, 8.39
2025-01-06 20:28:56, 8.39
2025-01-06 20:28:57, 8.38
2025-01-06 20:28:59, 8.41
2025-01-06 20:29:00, 8.39
2025-01-06 20:29:02, 8.37
2025-01-06 20:29:03, 8.38
2025-01-06 20:29:05, 8.39
2025-01-06 20:29:06, 8.34
2025-01-06 20:29:08, 8.35
2025-01-06 20:29:09, 8.38
2025-01-06 20:29:11, 8.39
2025-01-06 20:29:12, 8.40
2025-01-06 20:29:14, 8.37
2025-01-06 20:29:15, 8.38
2025-01-06 20:29:17, 8.37
2025-01-06 20:29:18, 8.39
2025-01-06 20:29:20, 8.40
2025-01-06 20:29:21, 8.39
2025-01-06 20:29:22, 8.39
2025-01-06 20:29:24, 8.38
2025-01-06 20:29:25, 8.38
2025-01-06 20:32:00, 8.38
2025-01-06 20:32:01, 8.38
2025-01-06 20:32:03, 8.37
2025-01-06 20:32:04, 8.37
2025-01-06 20:32:06, 8.38
2025-01-06 20:32:07, 8.36
2025-01-06 20:32:09, 8.35
2025-01-06 20:32:10, 8.38
2025-01-06 20:32:12, 8.37
2025-01-06 20:32:13, 8.38
2025-01-06 20:32:14, 8.36
2025-01-06 20:32:15, 8.37
2025-01-06 20:32:16, 8.38
2025-01-06 20:32:17, 8.37
2025-01-06 20:32:18, 8.37
2025-01-06 20:32:19, 8.39
2025-01-06 20:32:20, 8.38
2025-01-06 20:32:22, 8.36
2025-01-06 20:32:23, 8.38
2025-01-06 20:32:24, 8.39
2025-01-06 20:32:25, 8.37
2025-01-06 20:32:26, 8.36
2025-01-06 20:32:27, 8.37
2025-01-06 20:32:28, 8.37
2025-01-06 20:32:29, 8.37
2025-01-06 20:32:30, 8.37
2025-01-06 20:32:31, 8.36
2025-01-06 20:32:32, 8.41
2025-01-06 20:32:34, 8.39
2025-01-06 20:32:35, 8.34
2025-01-06 20:32:36, 8.36
2025-01-06 20:32:37, 8.37
2025-01-06 20:32:38, 8.40
2025-01-06 20:32:39, 8.38
2025-01-06 20:32:40, 8.39
2025-01-06 20:32:41, 8.39
2025-01-06 20:32:42, 8.33
2025-01-06 20:32:43, 8.38
2025-01-06 20:32:44, 8.36
2025-01-06 20:32:45, 8.36
2025-01-06 20:32:46, 8.37
2025-01-06 20:32:47, 8.37
2025-01-06 20:32:49, 8.38
2025-01-06 20:32:50, 8.37
2025-01-06 20:32:51, 8.37
2025-01-06 20:32:52, 8.37
2025-01-06 20:32:53, 8.38
2025-01-06 20:32:54, 8.38
2025-01-06 20:32:55, 8.38
2025-01-06 20:32:56, 8.37
2025-01-06 20:32:58, 8.36
2025-01-06 20:32:59, 8.36
2025-01-06 20:33:00, 8.38
2025-01-06 20:33:01, 8.38
2025-01-06 20:33:02, 8.38
2025-01-06 20:33:03, 8.38
2025-01-06 20:33:04, 8.35
2025-01-06 20:33:05, 8.35
2025-01-06 20:33:06, 8.38
2025-01-06 20:33:07, 8.38
2025-01-06 20:33:08, 8.38
2025-01-06 20:33:09, 8.38
2025-01-06 20:33:10, 8.38
2025-01-06 20:33:11, 8.37
2025-01-06 20:33:13, 8.38
2025-01-06 20:33:14, 8.39
2025-01-06 20:33:15, 8.34
2025-01-06 20:38:07, 8.36
2025-01-06 20:38:09, 8.36
2025-01-06 20:38:10, 8.37
2025-01-06 20:38:12, 8.35
2025-01-06 20:38:13, 8.35
2025-01-06 20:38:15, 8.37
2025-01-06 20:38:16, 8.36
2025-01-06 20:38:18, 8.38
2025-01-06 20:38:19, 8.38
2025-01-06 20:38:20, 8.34
2025-01-06 20:38:22, 8.36
2025-01-06 20:38:23, 8.35
2025-01-06 20:38:24, 8.38
2025-01-06 20:38:25, 8.37
2025-01-06 20:38:26, 8.36
2025-01-06 20:38:27, 8.37
2025-01-06 20:38:28, 8.37
2025-01-06 20:38:29, 8.38
2025-01-06 20:38:30, 8.37
2025-01-06 20:38:31, 8.36
2025-01-06 20:38:32, 8.36
2025-01-06 20:38:33, 8.37
2025-01-06 20:38:34, 8.35
2025-01-06 20:38:35, 8.38
2025-01-06 20:38:36, 8.37
2025-01-06 20:38:37, 8.37
2025-01-06 20:38:38, 8.36
2025-01-06 20:38:39, 8.36
2025-01-06 20:38:40, 8.35
2025-01-06 20:38:41, 8.38
2025-01-06 20:38:42, 8.38
2025-01-06 20:38:43, 8.37
2025-01-06 20:38:45, 8.36
2025-01-06 20:38:46, 8.38
2025-01-06 20:38:47, 8.36
2025-01-06 20:38:48, 8.38
2025-01-06 20:44:07, 8.41
2025-01-06 20:44:09, 8.40
2025-01-06 20:44:10, 8.44
2025-01-06 20:44:12, 8.40
2025-01-06 20:44:13, 8.43
2025-01-06 20:44:16, 8.42
2025-01-06 20:44:17, 8.42
2025-01-06 20:44:18, 8.40
2025-01-06 20:44:19, 8.40
2025-01-06 20:44:20, 8.41
2025-01-06 20:44:21, 8.42
2025-01-06 20:44:22, 8.39
2025-01-06 20:44:23, 8.43
2025-01-06 20:44:24, 8.41
2025-01-06 20:44:25, 8.43
2025-01-06 20:44:26, 8.42
2025-01-06 20:44:28, 8.42
2025-01-06 20:44:29, 8.41
2025-01-06 20:44:30, 8.41
2025-01-06 20:44:31, 8.44
2025-01-06 20:44:32, 8.44
2025-01-06 20:44:33, 8.38
2025-01-06 20:44:34, 8.40
2025-01-06 20:44:35, 8.41
2025-01-06 20:44:36, 8.43
2025-01-06 20:44:37, 8.44
2025-01-06 20:44:38, 8.43
2025-01-06 20:44:39, 8.43
2025-01-06 20:44:40, 8.44
2025-01-06 20:44:41, 8.44
2025-01-06 20:44:43, 8.41
2025-01-06 20:44:44, 8.44
2025-01-06 20:44:45, 8.43
2025-01-06 20:44:46, 8.44
2025-01-06 20:44:47, 8.44
2025-01-06 20:44:48, 8.43
2025-01-06 20:44:49, 8.43
2025-01-06 20:44:50, 8.44
2025-01-06 20:44:51, 8.44
2025-01-06 20:44:52, 8.44
2025-01-06 20:44:53, 8.45
2025-01-06 20:44:54, 8.44
2025-01-06 20:44:55, 8.43
2025-01-06 20:44:56, 8.43
2025-01-06 20:44:58, 8.44
2025-01-06 20:44:59, 8.43
2025-01-06 20:45:00, 8.43
2025-01-06 20:45:01, 8.43
2025-01-06 20:45:02, 8.45
2025-01-06 20:45:03, 8.42
2025-01-06 20:45:04, 8.44
2025-01-06 20:45:05, 8.43
2025-01-06 20:45:06, 8.44
2025-01-06 20:45:07, 8.45
2025-01-06 20:45:08, 8.44
2025-01-06 20:45:09, 8.42
2025-01-06 20:45:10, 8.43
2025-01-06 20:45:11, 8.44
2025-01-06 20:45:12, 8.43
2025-01-06 20:45:14, 8.41
2025-01-06 20:45:15, 8.43
2025-01-06 20:45:16, 8.44
2025-01-06 20:45:17, 8.43
2025-01-06 20:45:18, 8.44
2025-01-06 20:45:19, 8.43
2025-01-06 20:45:20, 8.44
2025-01-06 20:45:21, 8.44
2025-01-06 20:45:22, 8.44
2025-01-06 20:45:23, 8.44
2025-01-06 20:45:24, 8.44
2025-01-06 20:45:25, 8.44
2025-01-06 20:45:26, 8.43
2025-01-06 20:45:27, 8.44
2025-01-06 20:45:29, 8.46
2025-01-06 20:45:30, 8.44
2025-01-06 20:45:31, 8.44
2025-01-06 20:45:32, 8.45
2025-01-06 20:45:33, 8.45
2025-01-06 20:45:34, 8.44
2025-01-06 20:45:35, 8.44
2025-01-06 20:45:36, 8.44
2025-01-06 20:45:37, 8.44
2025-01-06 20:45:38, 8.44
2025-01-06 20:45:40, 8.45
2025-01-06 20:45:41, 8.44
2025-01-06 20:45:42, 8.44
2025-01-06 20:45:43, 8.46
2025-01-06 20:45:44, 8.46
2025-01-06 20:45:45, 8.45
2025-01-06 20:45:46, 8.46
2025-01-06 20:45:47, 8.45
2025-01-06 20:45:48, 8.45
2025-01-06 20:45:49, 8.46
2025-01-06 20:45:50, 8.45
2025-01-06 20:45:51, 8.46
2025-01-06 20:45:52, 8.47
2025-01-06 20:45:53, 8.46
2025-01-06 20:45:54, 8.46
2025-01-06 20:45:56, 8.45
2025-01-06 20:45:57, 8.44
2025-01-06 20:45:58, 8.45
2025-01-06 20:45:59, 8.45
2025-01-06 20:46:00, 8.46
2025-01-06 20:46:01, 8.46
2025-01-06 20:46:02, 8.44
2025-01-06 20:46:03, 8.44
2025-01-06 20:46:04, 8.45
2025-01-06 20:46:05, 8.46
2025-01-06 20:46:07, 8.45
2025-01-06 20:46:08, 8.46
2025-01-06 20:46:09, 8.46
2025-01-06 20:46:10, 8.44
2025-01-06 20:46:11, 8.45
2025-01-06 20:46:12, 8.46
2025-01-06 20:46:13, 8.48
2025-01-06 20:46:14, 8.49
2025-01-06 20:46:15, 8.47
2025-01-06 20:46:16, 8.47
2025-01-06 20:46:17, 8.47
2025-01-06 20:46:19, 8.47
2025-01-06 20:46:20, 8.47
2025-01-06 20:46:21, 8.47
2025-01-06 20:46:22, 8.44
2025-01-06 20:46:23, 8.47
2025-01-06 20:46:24, 8.48
2025-01-06 20:46:25, 8.46
2025-01-06 20:46:26, 8.45
2025-01-06 20:46:27, 8.47
2025-01-06 20:46:28, 8.45
2025-01-06 20:46:29, 8.47
2025-01-06 20:46:31, 8.45
2025-01-06 20:46:32, 8.45
2025-01-06 20:46:33, 8.45
2025-01-06 20:46:34, 8.46
2025-01-06 20:46:35, 8.47
2025-01-06 20:46:36, 8.49
2025-01-06 20:46:37, 8.45
2025-01-06 20:46:38, 8.48
2025-01-06 20:46:39, 8.47
2025-01-06 20:46:40, 8.48
2025-01-06 20:46:41, 8.45
2025-01-06 20:46:42, 8.45
2025-01-06 20:46:43, 8.45
2025-01-06 20:46:44, 8.44
2025-01-06 20:46:46, 8.45
2025-01-06 20:46:47, 8.46
2025-01-06 20:46:48, 8.46
2025-01-06 20:46:49, 8.46
2025-01-06 20:46:50, 8.45
2025-01-06 20:46:51, 8.48
2025-01-06 20:46:52, 8.49
2025-01-06 20:46:53, 8.48
2025-01-06 20:46:54, 8.49
2025-01-06 20:46:56, 8.46
2025-01-06 20:46:57, 8.47
2025-01-06 20:46:58, 8.47
2025-01-06 20:46:59, 8.48
2025-01-06 20:47:00, 8.47
2025-01-06 20:47:01, 8.47
2025-01-06 20:47:02, 8.49
2025-01-06 20:47:03, 8.46
2025-01-06 20:47:04, 8.46
2025-01-06 20:47:05, 8.48
2025-01-06 20:47:06, 8.46
2025-01-06 20:47:07, 8.44
2025-01-06 20:47:09, 8.47
2025-01-06 20:47:10, 8.50
2025-01-06 20:47:11, 8.44
2025-01-06 20:47:12, 8.47
2025-01-06 20:47:13, 8.47
2025-01-06 20:47:14, 8.49
2025-01-06 20:47:15, 8.45
2025-01-06 20:47:16, 8.47
2025-01-06 20:47:17, 8.48
2025-01-06 20:47:18, 8.47
